	id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40567601,"Renovated, Sunny, Spacious Studio in Boston",96961013,Deb,,Brighton,42.33716,-71.15201,Entire home/apt,79,28,0,,,3,290
40572099,"Newly Renovated 1 Bed in Victorian Home, Sleeps 4",96961013,Deb,,Brighton,42.33866,-71.14992,Entire home/apt,150,28,0,,,3,252
40573640,Renovated 2 Bed Sleeps 6 in Boston Victorian Home,266312920,STARS Of,,Brighton,42.33705,-71.15035,Entire home/apt,200,28,0,,,11,314
40577813,"10 beds, Free parking,5min walking to the station.",137467041,Natercia,,Dorchester,42.2985,-71.07867,Entire home/apt,468,2,4,2020-03-08,2.73,1,180
40593640,"NEW! Boston Condo Near MBTA, 3Mi to Fenway! (U1)",41266357,Frank,,Roxbury,42.32008,-71.07528,Entire home/apt,104,3,4,2020-03-01,1.45,3,78
40594409,"NEW! Boston Condo Near MBTA, 3Mi to Fenway ! (U3)",41266357,Frank,,Roxbury,42.31981,-71.07506,Entire home/apt,139,2,7,2020-03-02,2.44,3,97
40613042,Boston Hideaway,314711945,Rachel,,South Boston,42.33306,-71.04988,Entire home/apt,350,2,5,2020-03-09,2.42,1,182
40613245,Back Bay - 10 minute walk from the Prudential,4680036,Thai,,Back Bay,42.35084,-71.08447,Entire home/apt,143,1,3,2020-01-19,0.90,1,0
40617998,"Modern, Newly Renovated 3Bed, 2Bath, Steps to MBTA",31340713,Kama,,Brighton,42.33869,-71.15135,Entire home/apt,220,28,0,,,9,233
40622067,"Cozy, Modern, Newly Renovated 3Bed, 2Bath",266312920,STARS Of,,Brighton,42.33749,-71.15017,Entire home/apt,220,28,0,,,11,233
40669188,Newly Renovated by Harvard Business with Parking,32304279,Charles And Grace,,Allston,42.35934,-71.12667,Entire home/apt,300,2,0,,,4,176
40673057,Lux Bedroom,315550531,Julia,,Dorchester,42.31304,-71.06697,Private room,70,1,1,2020-01-20,0.53,5,174
40673611,Beautiful Bedroom,315550531,Julia,,Dorchester,42.31365,-71.06675,Private room,70,1,0,,,5,143
40673777,Boston bedroom,315550531,Julia,,Dorchester,42.3115,-71.06858,Private room,70,1,0,,,5,43
40673955,Cozy bedroom,315550531,Julia,,Dorchester,42.3118,-71.06836,Private room,70,1,0,,,5,45
40674186,Private bedroom in Boston,315550531,Julia,,Dorchester,42.31185,-71.06657,Private room,70,1,1,2020-01-12,0.46,5,174
40677987,"Stately, beautiful home",160205390,Linda,,Jamaica Plain,42.30521,-71.13143,Entire home/apt,127,91,0,,,1,180
40696107,"Charlestown 1BR w/ W/D in unit, Gym by Blueground",107434423,Blueground,,Charlestown,42.37732,-71.0501,Entire home/apt,231,32,0,,,153,330
40696219,Hip Back Bay Studio w/ W/D near Charles River by Blueground,107434423,Blueground,,Back Bay,42.34948,-71.0896,Entire home/apt,145,32,0,,,153,351
40696264,"Mod East Boston 1BR w/ W/D in-unit, nr. Piers Park, by Blueground",107434423,Blueground,,East Boston,42.36738,-71.03648,Entire home/apt,140,32,0,,,153,335
40696307,"Mod East Boston Studio w/ W/D in unit, nr. Piers Park, by Blueground",107434423,Blueground,,East Boston,42.36738,-71.03648,Entire home/apt,163,32,0,,,153,343
40696361,Fenway 1BR w/ W/D in building near Fenway Park by Blueground,107434423,Blueground,,Fenway,42.34105,-71.09957,Entire home/apt,172,32,0,,,153,304
40699545,Private Studio Apartment South End!,315893621,Taylor,,South End,42.34191,-71.07539,Entire home/apt,80,2,2,2019-12-31,0.65,17,108
40702228,Modern Furnished 2BR in Boston Near Metro,48005494,Zeus,,Back Bay,42.3461,-71.07939,Entire home/apt,281,31,0,,,12,365
40702919,Fantastic Furnished 2BR in Boston Near Metro,48005494,Zeus,,Back Bay,42.34681,-71.07982,Entire home/apt,285,31,0,,,12,365
40703364,Tremont Studio Perfect For Business Stays!,315893621,Taylor,,South End,42.34112,-71.07607,Entire home/apt,75,2,8,2020-02-16,3.04,17,117
40703830,Special Little Place Studio in Heart of South End!,315893621,Taylor,,South End,42.34187,-71.07692,Entire home/apt,80,2,10,2020-02-29,3.45,17,88
40704228,Studio for Peace and Quiet Stay! South End!,315893621,Taylor,,South End,42.34098,-71.07716,Entire home/apt,90,2,10,2020-02-29,3.19,17,155
40704449,Just Perfect For You! Tremont Studio!,315893621,Taylor,,South End,42.34096,-71.07547,Entire home/apt,80,2,7,2020-02-22,2.80,17,100
40704541,SE Studio So Sunny You'll Need Shades!,315893621,Taylor,,South End,42.34243,-71.07547,Entire home/apt,75,2,10,2020-02-23,3.16,17,119
40704606,Adorable Sweet Studio For A Quiet Comfy Stay!,315893621,Taylor,,South End,42.33802,-71.0775,Entire home/apt,80,2,8,2020-03-01,2.82,17,126
40704797,Worcester Second Floor Studio,315893621,Taylor,,South End,42.3385,-71.07626,Entire home/apt,80,1,5,2020-03-01,2.27,17,133
40704890,"Luxury,Cozy 2 bed apt Boston",315549502,Leo,,Roxbury,42.31527,-71.07771,Entire home/apt,165,2,11,2020-03-02,4.18,1,98
40704981,South End Sunny Quiet street Studio,315893621,Taylor,,South End,42.33942,-71.07806,Entire home/apt,80,2,13,2020-02-29,4.29,17,112
40705116,Cozy South End Studio,315893621,Taylor,,South End,42.33961,-71.07727,Entire home/apt,80,2,6,2020-03-01,2.05,17,133
40721936,Worcester Bright and Clean Studio,315893621,Taylor,,South End,42.3379,-71.07801,Entire home/apt,80,2,4,2020-02-16,1.41,17,140
40722042,South End Sunny Bright Studio,315893621,Taylor,,South End,42.33989,-71.0777,Entire home/apt,80,2,7,2020-03-01,2.50,17,139
40722629,Luxury Studio In The South End,315893621,Taylor,,South End,42.33986,-71.0765,Entire home/apt,80,2,4,2020-02-02,1.40,17,136
40722981,First Floor Tremont Suite,315893621,Taylor,,South End,42.34211,-71.07602,Entire home/apt,80,2,1,2020-02-11,0.86,17,94
40723172,Perfect South End Studio,315893621,Taylor,,South End,42.33992,-71.07597,Entire home/apt,80,2,7,2020-03-01,2.63,17,138
40723247,Top Floor Quiet And Clean Studio,315893621,Taylor,,South End,42.33912,-71.07791,Entire home/apt,80,2,7,2020-02-23,2.44,17,120
40723334,Stunning Quaint South End Studio!!,315893621,Taylor,,South End,42.33851,-71.0766,Entire home/apt,80,2,2,2020-01-06,0.63,17,105
40728775,"Book Today, Stay This Spring/Summer",316148588,TemplePlace,,Downtown,42.35574,-71.06125,Private room,150,2,7,2020-03-08,2.47,5,126
40747299,"Kingston Street, 1bd Service Dwtwn Financial Area*",22541573,Ken,,Chinatown,42.35137,-71.05954,Entire home/apt,239,91,0,,,18,365
40748478,Book Now For Fall Residency!,316148588,TemplePlace,,Downtown,42.35488,-71.06193,Private room,150,2,2,2020-02-28,0.78,5,365
40748674,Great Monthly Discounts!,316148588,TemplePlace,,Downtown,42.35467,-71.06119,Private room,150,2,3,2020-03-01,1.01,5,365
40752619,Cozy renewed 1 bedroom in Allston,158569218,Yujia,,Allston,42.34787,-71.13389,Entire home/apt,63,91,0,,,1,90
40755444,"Perfect Boston Stay Awaits, Affordable!",316148588,TemplePlace,,Downtown,42.35479,-71.06104,Private room,150,2,4,2020-03-01,2.11,5,196
40755577,305 - Low Winter Prices - Stay TONIGHT!,316148588,TemplePlace,,Downtown,42.3559,-71.06237,Private room,150,2,5,2020-02-26,2.34,5,0
40756256,The Biltmore Bedroom A | 1BR 2BA | Walk to the OrangeLine!,71783,Lance,,Jamaica Plain,42.31321,-71.10815,Private room,41,29,0,,,39,262
40760132,Entire apartment- 4 beds- Heaven on Earth,26098645,Manuela,,Dorchester,42.32173,-71.06141,Entire home/apt,200,1,1,2020-01-18,0.51,10,256
40766803,"Hip East Boston Studio w/ W/D in unit, nr. Piers Park, by Blueground",107434423,Blueground,,East Boston,42.36738,-71.03648,Entire home/apt,163,32,0,,,153,337
40777648,"62/R1 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT",215617803,Zuzu,,Allston,42.35045,-71.13307,Private room,110,1,1,2020-02-17,1,15,360
40779678,The Biltmore Bedroom B | 1B 2BA | Walk to OrangeLine and Whole Foods!,71783,Lance,,Jamaica Plain,42.31321,-71.10815,Private room,48,29,0,,,39,110
40780024,"Nice, new renovated room, green color",26098645,Manuela,,Dorchester,42.32199,-71.06102,Private room,45,2,6,2020-02-21,2.00,10,83
40801809,"3-44 Last Minute Stays, Flexible Cancellations!",285344759,Bv,,Bay Village,42.34916,-71.06875,Private room,124,2,8,2020-02-29,3.43,33,230
40801949,"3-24 - Winter Savings, Flexible Cancellations!",285344759,Bv,,Bay Village,42.34947,-71.07077,Private room,124,2,7,2020-03-03,3.33,33,227
40802120,3-B1 Flexible Cancellations & New Room Specials!,285344759,Bv,,Bay Village,42.34864,-71.06877,Entire home/apt,165,2,7,2020-03-08,2.44,33,102
40803044,"62/R3 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT",215617803,Zuzu,,Allston,42.35077,-71.13446,Private room,110,1,1,2020-02-22,1,15,361
40803825,"62/R2 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT",215617803,Zuzu,,Allston,42.35073,-71.13257,Private room,110,1,2,2020-03-01,1.03,15,365
40810696,Perfect set up for a single night,26098645,Manuela,,Dorchester,42.32027,-71.06291,Private room,33,2,5,2020-02-26,2.00,10,84
40810928,"Private room, space to rest and good sleep",26098645,Manuela,,Dorchester,42.32065,-71.06258,Private room,55,2,9,2020-02-17,3.70,10,90
40825427,"62/R5 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT",215617803,Zuzu,,Allston,42.3521,-71.13246,Private room,110,1,0,,,15,365
40826082,Studio/Private Kitchen close to Downtown Boston,215617803,Zuzu,,Dorchester,42.31923,-71.06653,Private room,110,91,0,,,15,365
40842632,143-31 Small Affordable Studio in Boston!,285344759,Bv,,Bay Village,42.3489,-71.06992,Private room,129,2,2,2020-01-18,0.88,33,230
40842969,Homely retreat w/ Self Check-in & Free Parking,98242328,Kofi,,Dorchester,42.29676,-71.07731,Entire home/apt,163,2,0,,,1,74
40843926,3-1 Studio in Boston with Flexible Cancellations!,285344759,Bv,,Bay Village,42.34935,-71.06952,Private room,140,2,6,2020-03-08,2.57,33,227
40844429,Spacious Executive Suites in Downtown Boston,207623401,Venn,,Downtown,42.35198,-71.06468,Entire home/apt,125,2,5,2020-02-27,2.08,3,58
40844698,3-23 New and with Flexible Cancellation Studio!,285344759,Bv,,Bay Village,42.3488,-71.06925,Private room,140,2,4,2020-03-01,1.50,33,222
40845057,5-42 Studio for Two with Flexible Cancellation!,285344759,Bv,,Bay Village,42.3482,-71.06928,Private room,140,2,5,2020-03-01,3.41,33,4
40861138,Sonder | SoWa | Stunning 2BR,224829568,Sonder (Boston),,South End,42.3448,-71.06545,Entire home/apt,117,30,0,,,38,0
40861337,Spacious Queen Room in Brighton,297860058,June,,Brighton,42.341,-71.1443,Private room,47,91,0,,,7,364
40867477,Private room in a quiet neighborhood,228246550,Dolsie,,Dorchester,42.29819,-71.06865,Private room,80,2,1,2020-03-01,1,1,360
40882667,5-43 Welcoming Room with Flexible Cancellation!,285344759,Bv,,Bay Village,42.34904,-71.07067,Private room,140,2,6,2020-03-01,2.73,33,4
40883920,5-B2 Flexible Cancellation and New Room Specials!,285344759,Bv,,Back Bay,42.34961,-71.07085,Entire home/apt,165,2,5,2020-02-26,2.21,33,2
40887559,"Furnished 1BR in Boston, Gym + Pet-Friendly",48005494,Zeus,,Back Bay,42.34925,-71.0826,Entire home/apt,172,31,0,,,12,300
40890858,JP House on the Hill,318457568,Sophie,,Jamaica Plain,42.30605,-71.11593,Entire home/apt,175,2,3,2020-02-17,1.23,1,61
40895895,Spacious Heaven room,227889113,Lee,,Dorchester,42.29907,-71.08106,Private room,100,3,0,,,4,239
40896409,Tourist heaven,227889113,Lee,,Dorchester,42.2996,-71.08229,Entire home/apt,300,1,12,2020-03-15,4.74,4,238
40896797,Cozy Heave,227889113,Lee,,Dorchester,42.29806,-71.08102,Private room,50,3,0,,,4,239
40898922,Close to everything - parking/downtown/airport,7427795,Ella,,East Boston,42.38052,-71.03192,Entire home/apt,90,2,1,2020-03-15,1,5,38
40900669,5 Min Walk from Shawmut Red Line Train Station,44941381,Eglantina,,Dorchester,42.28955,-71.0675,Private room,50,1,3,2020-02-16,1.22,1,325
40919597,The Boxer Boston Deluxe Double,272082418,The Boxer Hotel,,Downtown,42.36315,-71.06342,Private room,999,1,0,,,2,272
40919826,The Boxer Traditional Accessible King,272082418,The Boxer Hotel,,Downtown,42.36508,-71.06361,Private room,999,1,0,,,2,365
40932844,"Ideal Downtown 1BR w/ W/D, Doorman, near Chinatown T, by Blueground",107434423,Blueground,,Downtown,42.35841,-71.05525,Entire home/apt,244,32,0,,,153,317
40938598,Newly Renovated Stylish Modern Guest House,137810727,Lisa,,Roxbury,42.31832,-71.07423,Entire home/apt,210,2,7,2020-03-11,2.76,1,330
40944781,NEW! Spacious Urban Escape 2 Mi. from Dtwn Boston!,122377513,Evolve,,East Boston,42.36658,-71.03737,Entire home/apt,373,2,1,2020-02-09,0.81,2,277
40971193,Modern luxurious 4BR  3.5 Bath single family home,205105042,Thuy,,South Boston,42.33632,-71.02811,Entire home/apt,300,2,6,2020-03-08,6,1,110
40973792,Spacious room near BC and green T,293373619,Jihane,,Brighton,42.34387,-71.15268,Private room,45,28,0,,,7,317
40983705,Sutton Comfort Bedroom 2,311212997,Elisio,,Dorchester,42.28264,-71.0884,Private room,60,1,16,2020-03-09,7.87,2,239
40985420,Charming South End condo near BMC/BU medical,3752919,Rola,,Roxbury,42.33512,-71.07684,Entire home/apt,159,2,3,2020-03-01,1.58,1,35
40988554,Very spacious room near green T and BC,293373619,Jihane,,Brighton,42.34343,-71.15251,Private room,45,28,0,,,7,290
40991111,Cozy and convenient with parking/downtown/airport,7427795,Ella,,East Boston,42.37878,-71.03043,Entire home/apt,90,2,0,,,5,61
40991291,Cozy with roof top deck - parking/downtown/airport,7427795,Ella,,East Boston,42.37991,-71.03189,Entire home/apt,90,2,2,2020-01-15,0.90,5,34
41006464,"Private, Quiet Garden Studio-5 min to T/Center St",37530160,Jessica,,Jamaica Plain,42.30923,-71.10928,Entire home/apt,90,1,2,2020-03-09,2,1,113
41023218,"Rad Alston Village Studio w/  Roof Deck, W/D, City View, by Blueground(BOS147)",107434423,Blueground,,Allston,42.35439,-71.13926,Entire home/apt,132,32,0,,,153,349
41025069,"Smart Downtown 1BR w/ W/D in-unit, nr. North Station, by Blueground  (ID #BOS214)",107434423,Blueground,,Downtown,42.36187,-71.05761,Entire home/apt,236,32,0,,,153,326
41028219,RD/1  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31904,-71.06639,Private room,110,1,1,2020-03-01,1,15,365
41076686,Furnished 1BR in Boston w/ Gym + .5 miles to Metro,48005494,Zeus,,Back Bay,42.34721,-71.07922,Entire home/apt,176,31,0,,,12,5
41076804,Furnished 2BR in Boston w/ Gym + .5 miles to Metro,48005494,Zeus,,Back Bay,42.34859,-71.08113,Entire home/apt,229,31,0,,,12,252
41078861,Marriott Custom House,10896845,Shafrit,,Downtown,42.35807,-71.05279,Private room,350,2,0,,,1,14
41080478,Spacious Full Room in North End,297860058,June,,North End,42.36417,-71.05703,Private room,58,91,0,,,7,272
41102280,"Sunlit Allston 1BR w/ W/D in unit, Gym near Boston Landing, by Blueground(BOS216)",107434423,Blueground,,Brighton,42.35456,-71.14007,Entire home/apt,265,32,0,,,153,333
41102403,"Central Downtown Studio w/ AC near North Stn & TD Garden, by Blueground(BOS211)",107434423,Blueground,,Downtown,42.35991,-71.05768,Entire home/apt,148,32,0,,,153,274
41102453,"Ideal Downtown 1BR w/ W/D in-unit, near TD Garden, by Blueground(BOS212)",107434423,Blueground,,Downtown,42.36166,-71.05778,Entire home/apt,172,32,0,,,153,254
41102476,"Bright Downtown 2BR w/ W/D in-unit, nr. North Station, by Blueground(BOS213)",107434423,Blueground,,Downtown,42.35979,-71.05607,Entire home/apt,235,32,0,,,153,116
41102626,"Spacious Alston Village 2BR w/ Roof Deck, W/D, City View, by Blueground(BOS146)",107434423,Blueground,,Allston,42.35319,-71.13779,Entire home/apt,205,32,0,,,153,364
41102659,"Lux Allston Village Studio w/ Roof Deck, W/D, City View, by Blueground(BOS148)",107434423,Blueground,,Allston,42.35307,-71.13778,Entire home/apt,132,32,0,,,153,319
41103486,Boston 1 Bed 1 Bath,185082973,Quinn,,South Boston,42.33592,-71.05459,Private room,140,1,0,,,1,240
41105586,Furnished Pet-Friendly 1BR in Boston w/ Gym,48005494,Zeus,,Downtown,42.35235,-71.06364,Entire home/apt,176,31,0,,,12,292
41158086,THE HILLSIDE (2 Bedrooms in Hip Jamaica Plain!),142465786,Jeremy,,Jamaica Plain,42.31355,-71.12769,Private room,75,3,0,,,2,159
41168342,"Bright Allston 1BR w/ W/D in unit, Gym near Boston Landing, by Blueground(BOS215)",107434423,Blueground,,Allston,42.35359,-71.13987,Entire home/apt,231,32,0,,,153,330
41169665,Private Bedroom in Luxury Condo in Central Boston,95725938,Michael,,South End,42.34411,-71.07015,Private room,400,2,0,,,2,110
41170555,Spacious Queen Room in Brighton,297860058,June,,Brighton,42.34513,-71.15553,Private room,47,91,0,,,7,350
41195917,"62/R4 COZY, SUNNY ROOM. CENTER OF BOSTON BU/BC/MIT",215617803,Zuzu,,Allston,42.35157,-71.13276,Private room,110,1,0,,,15,302
41196984,RD/2 BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31882,-71.06478,Private room,110,1,0,,,15,365
41214361,"Large private room in the heart of Boston, Allston",322016118,Jay,,Allston,42.35123,-71.13364,Private room,50,1,3,2020-02-02,1.53,12,162
41214604,"Cozy, private room in the heart of Boston/Allston",322016118,Jay,,Allston,42.35264,-71.13469,Private room,50,1,2,2020-03-08,1.03,12,353
41214743,"Large, and beautiful room in the heart of Boston",322016118,Jay,,Allston,42.35123,-71.13472,Private room,55,1,0,,,12,353
41214998,Private room in the heart of Backbay. Top location,322016118,Jay,,Fenway,42.34871,-71.09595,Private room,55,1,0,,,12,300
41215146,Small private room in the best location in Boston,322016118,Jay,,Fenway,42.3478,-71.096,Private room,55,1,6,2020-02-04,2.65,12,175
41215238,Private room in Backbay heart- Fenway/Berklee/MIT/,322016118,Jay,,Fenway,42.34996,-71.09709,Private room,55,1,7,2020-03-01,2.96,12,167
41215536,Spacious and private room in the heart of Boston,322016118,Jay,,Fenway,42.34832,-71.09691,Private room,55,1,3,2020-02-29,2.00,12,173
41217033,"Beacon Hill ROOM, not entire apartment!",244256947,Thomas Joseph,,Beacon Hill,42.35807,-71.07242,Private room,60,30,0,,,1,150
41228407,Efficiency 2bd Apt Mins to Airport/T/DWTN/Casino,271849582,Henry,,East Boston,42.38043,-71.02854,Entire home/apt,200,2,0,,,5,361
41230710,"Cute, private room 2 min walk to JFK/Umass redline",322016118,Jay,,Dorchester,42.31815,-71.05439,Private room,40,1,1,2020-02-24,1,12,170
41231372,Luxury Private Condo Central Boston Chic South End,95725938,Michael,,South End,42.34414,-71.07012,Entire home/apt,400,2,1,2020-01-31,0.65,2,244
41231880,Small private room 2 min walk to JFK/UMASS redline,322016118,Jay,,Dorchester,42.31935,-71.05495,Private room,45,1,0,,,12,150
41232225,"Practical, private room in the heart of Boston",322016118,Jay,,Dorchester,42.31919,-71.05511,Private room,40,1,3,2020-03-01,1.34,12,153
41232561,"Large, private room 2 min walk to JFK/UMass Boston",322016118,Jay,,Dorchester,42.31751,-71.05582,Private room,43,1,1,2020-01-20,0.53,12,170
41254338,Spacious Studio on Beautiful Newbury Street!,44341268,Tony,,Back Bay,42.34805,-71.08566,Entire home/apt,115,3,6,2020-03-06,4.09,4,52
41262612,Guest Room and Private Bath in Meeting House Hill,96043149,Abigail,,Dorchester,42.30441,-71.06586,Private room,40,1,10,2020-03-12,4.35,1,61
41292419,RD/3  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31937,-71.06467,Private room,110,1,0,,,15,361
41325683,RD/4  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.32016,-71.06507,Private room,110,1,0,,,15,365
41339452,Bella 2204 - Private Queen Suite,272001812,Antonio,,Roxbury,42.32567,-71.07247,Private room,100,1,10,2020-02-22,6.67,10,356
41344315,RD/5  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31923,-71.066,Private room,110,1,0,,,15,365
41345315,RD/6  BOSTON/CARSON BEACH/JFK/UMASS/PURPLE LINE,215617803,Zuzu,,Dorchester,42.31927,-71.06609,Private room,110,1,0,,,15,364
41345558,Charming Furnished Apartment w/ Private Roof Deck,69030121,James,,Charlestown,42.37736,-71.06354,Entire home/apt,140,180,0,,,1,275
41360515,NEW! Beacon Hill 1 Bed | 1 Bath,3731207,Kaitlyn,,Beacon Hill,42.35648,-71.06979,Entire home/apt,190,28,1,2020-03-07,1,3,303
41360953,Eagle Hill Luxury Apartment,49457294,Jorge,,East Boston,42.38294,-71.0338,Entire home/apt,250,2,4,2020-03-08,2.11,1,170
